"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000010818",2959.23335911079,1.09745764143983,0.27925489519123,3.92994952044907,8.49636969096719e-05,0.000434645691209153
"ENSG00000011028",41.6864993233618,-1.2009563935548,0.410465474605744,-2.92584021764151,0.00343527325482731,0.0108790601437765
"ENSG00000011052",37.4988368941217,-2.76741683030159,0.590840781063253,-4.68386225020126,2.81519237567028e-06,2.196186697851e-05
"ENSG00000011105",200.990023685848,-1.71613198693293,0.409225443351874,-4.19361018434358,2.74549623556646e-05,0.000160600144064351
"ENSG00000011198",1595.09770627561,1.2766189610518,0.277627074071657,4.59832300333322,4.25905326596029e-06,3.14933394659206e-05
"ENSG00000011426",101.282383308678,-1.96318527498684,0.491157331186709,-3.99705990388759,6.41340755711944e-05,0.000338918327669161
"ENSG00000011600",11261.7066395502,-1.43407296750819,0.292549871390096,-4.90197777457216,9.48765726765998e-07,8.37552152907941e-06
"ENSG00000011638",283.617787006192,-1.06062972718316,0.236146870622244,-4.49139861302591,7.07569819588212e-06,4.9067325118667e-05
"ENSG00000012171",12.1197211079238,2.07338590584856,0.886928544395924,2.33771471100946,0.0194020525202282,0.0469314572224095
"ENSG00000013275",1197.85283351564,-1.1341853983184,0.193918868547888,-5.84876245829744,4.95243733149832e-09,7.94307634698517e-08
"ENSG00000013293",59.1498440748738,1.46618744251336,0.277886207749687,5.27621523351768,1.31879186257492e-07,1.47857798055925e-06
"ENSG00000013306",716.438555110851,-1.35844185468537,0.265757565397239,-5.11158300481435,3.19470397353966e-07,3.21875676407403e-06
"ENSG00000013374",1819.13092339918,1.16448254303542,0.198858731975913,5.85582806178445,4.74639076956682e-09,7.65494852483598e-08
"ENSG00000013563",574.488287035449,-1.02249241668383,0.214501645914836,-4.76682783632247,1.87149097530232e-06,1.53236764984355e-05
"ENSG00000014123",1439.41477594251,-1.23544636777189,0.1942148244526,-6.3612361788243,2.00136428798922e-10,4.63403736424834e-09
"ENSG00000014216",4309.70097318704,-1.01148220090582,0.173914172175466,-5.81598490941445,6.02779044762504e-09,9.44148809908616e-08
"ENSG00000015133",2954.81962970615,1.01893603182274,0.138814366458994,7.34027793963056,2.13150746391481e-13,1.10800173846328e-11
"ENSG00000016391",109.835992991373,1.43498865352059,0.249759798452329,5.74547490193659,9.16633533371534e-09,1.37547740387178e-07
"ENSG00000017483",277.252252368941,-1.2633116890492,0.278612714837617,-4.53429302315039,5.77967456999116e-06,4.10955334888064e-05
"ENSG00000017797",1553.52901350617,1.09750356707419,0.247702072529424,4.43074034814069,9.39101115842325e-06,6.25787630692173e-05
"ENSG00000019144",96.1603780428049,1.00123726308375,0.341808260221385,2.92923659140144,0.00339795676440979,0.0107857537729319
"ENSG00000020426",299.503897461549,-1.23249721773185,0.269513783265073,-4.57303965237154,4.80699123749886e-06,3.50582549867336e-05
"ENSG00000021300",346.439005616611,-1.24250990202515,0.294806517560676,-4.21466225477671,2.50152258175722e-05,0.000148088093854253
"ENSG00000021826",136.835538035784,1.27294414612345,0.339158182415803,3.75324616099883,0.000174559286435454,0.000821958609820463
"ENSG00000023191",2783.16641131616,-1.61959642533018,0.186927528512029,-8.66430128415226,4.54290524376526e-18,9.40850097905194e-16
"ENSG00000024526",21.1772382359171,-2.11234736829411,0.581920638260139,-3.62995781453934,0.000283467544026617,0.00125183373859783
"ENSG00000025708",7284.85220766461,-1.30181037049469,0.375433094779823,-3.46748965020826,0.000525343972144561,0.00214234270247106
"ENSG00000026652",678.939739824293,1.24414400645343,0.183834412081297,6.76774273308105,1.30807080574905e-11,4.17287379902463e-10
"ENSG00000027075",4324.38298148039,1.42945251047051,0.21681169712961,6.59305991971448,4.30852578761023e-11,1.19607425986903e-09
"ENSG00000028116",825.01967729269,-1.55808000952288,0.214297815824152,-7.27062944403224,3.57816245378949e-13,1.72911387465994e-11
"ENSG00000028839",524.719446137457,-1.10528740152591,0.154631546964421,-7.14787779870185,8.81297103310932e-13,3.84572707540113e-11
"ENSG00000030110",1063.84938227203,-1.31763205311188,0.271693482715511,-4.84970062565531,1.23647950849901e-06,1.05869437209112e-05
"ENSG00000030582",12640.0886625603,-1.01291245706349,0.250429180744665,-4.04470618819876,5.23887838077121e-05,0.00028445387296343
"ENSG00000031691",83.9742226486303,-2.73804729921383,0.397257285870703,-6.89237780299641,5.48674186820908e-12,1.92183260471028e-10
"ENSG00000033011",629.63607841926,-1.44976099614977,0.249501250365286,-5.81063619531854,6.22358775206117e-09,9.7073832869119e-08
"ENSG00000033327",2449.07329630675,1.27857612074758,0.315740494218437,4.04945245909138,5.1337605145701e-05,0.000279444056378195
"ENSG00000034239",1.41866782244178,4.01222886940984,1.70506076165326,2.35312955388141,0.0186161467759851,0.045371098358021
"ENSG00000034693",235.027341635903,-1.25935289690339,0.214754186723225,-5.86415993149622,4.51412228058649e-09,7.33474600945855e-08
"ENSG00000035499",44.1868329032849,-1.21010573919498,0.348203479170216,-3.47528330870993,0.000510314091851955,0.00209052531034172
"ENSG00000035664",505.446274388957,1.35809443545079,0.36633860278532,3.70721082933935,0.000209554482490704,0.000962563671993472
"ENSG00000035720",186.418696367256,-1.77588833683456,0.29340115374691,-6.05276534926802,1.42380193759734e-09,2.6350433731633e-08
"ENSG00000036530",54.0101093889761,1.50691603781035,0.378404778704865,3.98228596099646,6.82555853556605e-05,0.000358376156912668
"ENSG00000036828",932.887533191035,1.46771892537366,0.208474113830121,7.04029338898958,1.91835469879309e-12,7.57329286913853e-11
"ENSG00000037241",80.8256218769167,-1.37462882324767,0.303813602549046,-4.52457958338372,6.05156788980184e-06,4.28071737826997e-05
"ENSG00000038219",3375.59390252194,1.2342940203978,0.222613079271403,5.54457098584487,2.94675771079522e-08,3.87969941792136e-07
"ENSG00000038945",291.997429677784,-1.69905085484054,0.407449748420804,-4.16996417699539,3.04647522124729e-05,0.000176230926398688
"ENSG00000041353",1601.64294079584,-1.71207816173444,0.279323244937661,-6.12937946541662,8.82224823033845e-10,1.72060214925771e-08
"ENSG00000041988",220.93314640878,-1.04458071063984,0.237371800318225,-4.40060996815735,1.07947003868291e-05,7.07402578087159e-05
"ENSG00000042317",147.641341532534,-1.13938923949276,0.368107532937386,-3.09526194805301,0.00196639148881267,0.00672805019404633
"ENSG00000042493",4021.63668693557,-2.04719773914807,0.277442553474665,-7.37881667216925,1.59702553287681e-13,8.66411253231194e-12
"ENSG00000042753",842.56392713151,-1.78112722102325,0.197155277247137,-9.03413413981601,1.65305874321644e-19,5.33857628493743e-17
"ENSG00000043462",4583.89552217673,1.0138217124836,0.174240205221845,5.81852914597289,5.93677089871222e-09,9.31009835347929e-08
"ENSG00000046604",48.4124391461361,1.53155105308997,0.262711426130526,5.82978470197572,5.54989336577771e-09,8.76661424818217e-08
"ENSG00000046653",5.9314938500582,-3.31631981303728,1.06552293938687,-3.11238706408852,0.00185581004466815,0.00639389531497429
"ENSG00000047578",721.188476951002,1.26445949333526,0.270447183668948,4.67543967802259,2.93324490290722e-06,2.27333013784864e-05
"ENSG00000047597",147.038194350852,-1.35439090719234,0.404756522850627,-3.34618673382608,0.000819311995920738,0.00314596034925716
"ENSG00000047617",24.7159448967176,-2.37579050791405,0.731061381853959,-3.24978253110441,0.0011549329063957,0.00424299228387946
"ENSG00000047644",1265.8230527764,1.06639791261382,0.308172701061686,3.46039058274783,0.000539392391511547,0.00219209538335054
"ENSG00000047648",188.093219450209,-1.18648668402176,0.429639346308753,-2.76158758320313,0.00575210864873374,0.0168407130246502
"ENSG00000048140",846.163573028094,-1.18319172765937,0.188560801638408,-6.27485520521018,3.49959816545543e-10,7.59750533507151e-09
"ENSG00000048342",164.037654838423,1.29530262070535,0.170129956688378,7.61360695034982,2.66550566565897e-14,1.83146082064675e-12
"ENSG00000048462",72.1367392765469,-2.23499933584222,0.471579008955318,-4.73939529410645,2.14356966749306e-06,1.72995500206758e-05
"ENSG00000048707",4870.29422208929,1.03850816927961,0.204084224144724,5.08862541253144,3.60668228597601e-07,3.56636507209336e-06
"ENSG00000049130",20.8213198354135,-2.6347114370775,0.615418506834938,-4.28117030576098,1.85913006480087e-05,0.000113882626856757
"ENSG00000049192",221.169876327337,-2.03902245569352,0.344419338496318,-5.92017412435545,3.21600938641672e-09,5.4248070419227e-08
"ENSG00000049323",1299.42791869032,-2.60109535945707,0.409187890200621,-6.35672614402586,2.06098942004145e-10,4.76364206518881e-09
"ENSG00000050438",554.325178338314,1.50804524680037,0.272537175877674,5.5333561080021,3.14160723978731e-08,4.10106257740119e-07
"ENSG00000050555",15.0632003354162,-2.13076530357651,0.711403515155606,-2.99515711995104,0.00274303505667773,0.00896986213082773
"ENSG00000050628",39.5803866186479,-2.25470617726468,0.513501576116609,-4.39084568019451,1.12910656547807e-05,7.35314095985779e-05
"ENSG00000051128",317.520342698595,-1.31815206234094,0.296685387769452,-4.44292882858542,8.87425270261648e-06,5.95611173546237e-05
"ENSG00000051523",6518.89859206801,-1.75023880637624,0.249325017297963,-7.01990849271484,2.22013601422399e-12,8.64693273002611e-11
"ENSG00000051825",2123.48640161029,-1.12553934686909,0.235871828663513,-4.77182609405528,1.82563106186795e-06,1.49810825658629e-05
"ENSG00000052802",294.743824647305,-1.13067508769712,0.244830054275943,-4.61820380280094,3.8707599374351e-06,2.89834951412823e-05
"ENSG00000053254",4017.10384377178,1.17388432054419,0.201321875800497,5.83088308648317,5.51348058058865e-09,8.72494091876657e-08
"ENSG00000053371",712.717466689507,-2.21296142486482,0.258818651654191,-8.55023936923052,1.22833501436003e-17,2.22593070831423e-15
"ENSG00000053501",245.007930965372,-1.37957787241935,0.244821276336553,-5.63504076550461,1.75016931688908e-08,2.44625799252228e-07
"ENSG00000054148",370.146130330278,-2.7134969568097,0.335977306842012,-8.0764292752834,6.66908125730956e-16,6.87864329681791e-14
"ENSG00000054179",4.16070585396971,2.68821365292453,0.939536221128995,2.86121342899823,0.00422022840928944,0.0129728896619635
"ENSG00000054356",8.74233915808225,-2.60781004091972,0.855847322622938,-3.04705053341465,0.00231098854957261,0.00773045073722565
"ENSG00000054523",1347.99645338691,1.04736166933798,0.261778242126163,4.00095004394294,6.30886770739902e-05,0.000334409715264224
"ENSG00000054690",131.206083979147,1.42618321710805,0.239613460399255,5.95201627960168,2.64859020385569e-09,4.55602909489876e-08
"ENSG00000055147",958.688663694683,-1.7328974380562,0.299801262664235,-5.78015390147629,7.46323211416555e-09,1.14695548892315e-07
"ENSG00000055950",403.833703564104,-1.53672395087775,0.187893848988577,-8.1786815223056,2.86966454613192e-16,3.40381346960511e-14
"ENSG00000056050",156.430367907512,-1.59500247258317,0.297254124103641,-5.36578753076289,8.05967733454025e-08,9.5295550541381e-07
"ENSG00000057468",16.8272071342047,-1.75628844928667,0.555578942979621,-3.16118613111492,0.00157128056971863,0.00555063848203704
"ENSG00000057704",1064.39269991062,1.75664430845927,0.331825080902892,5.29388647681323,1.19743784217633e-07,1.36271873055348e-06
"ENSG00000058085",5.81255747100435,2.31237419954259,0.937986018155445,2.46525444386675,0.0136915985699107,0.0351102854443611
"ENSG00000058668",5779.0576081209,1.24456019030167,0.175199787308996,7.10366267800693,1.2149318543499e-12,5.0725834782817e-11
"ENSG00000058729",602.436425645697,-1.23308223111676,0.24426934286414,-5.04804334698108,4.46357887065781e-07,4.28263128045946e-06
"ENSG00000058804",653.353162037071,-1.23896650664505,0.196445135690662,-6.30693400622563,2.84617112693032e-10,6.35336488941374e-09
"ENSG00000059728",6488.90782555627,1.22179875903517,0.410632053027444,2.97541010261447,0.0029259709551524,0.0094766305169048
"ENSG00000060237",7007.43537012106,1.80124353680468,0.279899330683066,6.43532634540041,1.23208319990323e-10,3.03027437337179e-09
"ENSG00000060558",743.4004110037,-1.642603566013,0.224472043924352,-7.31763090537262,2.52386893004321e-13,1.29137960253878e-11
"ENSG00000061676",429.66548742717,-1.33685093770039,0.321829850625362,-4.15390596957584,3.26847530929893e-05,0.000187328933002758
"ENSG00000062038",63.8935723060612,1.39950990239416,0.291827314113037,4.79567824776014,1.62125330983238e-06,1.34777333928244e-05
"ENSG00000062282",1115.36573938022,1.21465216544938,0.453482985252653,2.67849556642716,0.00739537112099933,0.0208629415570246
"ENSG00000062582",436.351935910616,-1.77027981589426,0.202915068912611,-8.72424027146382,2.67973586850628e-18,5.9260769058196e-16
"ENSG00000062822",490.515929013498,-1.13977408923886,0.234824544429592,-4.853726393923,1.21162875182722e-06,1.04133205305434e-05
"ENSG00000063177",18012.4924750194,-2.09993133701437,0.223510363177096,-9.39523030236639,5.70927843550924e-21,2.81563846254271e-18
"ENSG00000063241",191.886991009398,-2.35857154370834,0.288265451433757,-8.18194317764208,2.79302761264405e-16,3.34330530054801e-14
"ENSG00000064270",3.97781970922457,-3.14711413622336,1.30166976329923,-2.41775158719724,0.0156167340489944,0.0392524248707868
"ENSG00000064393",2376.37607213223,1.20779923218821,0.163048277869004,7.40761722830695,1.28588804386031e-13,7.09413287622302e-12
"ENSG00000064490",442.552013136591,-1.31032204166557,0.199150008071938,-6.57957312857474,4.71800819097366e-11,1.2954336079181e-09
"ENSG00000064545",165.120499984426,-1.40755869154645,0.293966355128863,-4.78816254645684,1.6831529699102e-06,1.39213555466899e-05
"ENSG00000064547",497.892658349409,1.56579336446781,0.354069227448937,4.42228028611614,9.76646456006155e-06,6.46022541685187e-05
"ENSG00000064787",32.4430350476209,1.93663905491867,0.452735050569584,4.2776432981767,1.88882366673334e-05,0.000115549477966609
"ENSG00000064933",673.455575753158,-1.90047461773105,0.368230535954908,-5.16109999623652,2.45502991988425e-07,2.55540509610609e-06
"ENSG00000064989",206.145218329225,-1.25832600448043,0.34114255101003,-3.68856362466326,0.000225523633920855,0.00102616202740448
"ENSG00000065057",111.349341117008,-1.99291152920298,0.31899142863916,-6.24753943297121,4.16969035155278e-10,8.85338240225954e-09
"ENSG00000065268",341.57822139759,-2.08075635784704,0.242147486545663,-8.59292981946632,8.47793236294886e-18,1.66339582715151e-15
"ENSG00000065534",426.936670734138,-1.06298663984386,0.359522479322615,-2.95666252037052,0.00310988292309246,0.0099768948354961
"ENSG00000065548",1326.02655228393,-1.28024520761356,0.212245275504762,-6.03191380617955,1.62029199992555e-09,2.95674963203198e-08
"ENSG00000065833",81.0161625399026,-1.22430862243267,0.351039348178437,-3.48766777509609,0.000487253112241214,0.00200898561604274
"ENSG00000066279",269.751460611171,-2.68971499168936,0.268423956511859,-10.0203984273308,1.24002043900103e-23,1.47083333435145e-20
"ENSG00000066379",403.790714265464,-1.59267648411038,0.284274998815425,-5.60259076861162,2.1117138792872e-08,2.87905818599788e-07
"ENSG00000066557",633.720844598508,-2.60653608573279,0.267230579527571,-9.75388404403721,1.77542529590706e-22,1.49450719666758e-19
"ENSG00000066651",413.883261181057,-1.52424578384073,0.27076517011025,-5.62940123805469,1.80836281737448e-08,2.51407712942925e-07
"ENSG00000066813",14.1984251249303,1.66771771693441,0.582191274631265,2.86455292204555,0.00417598368031791,0.0128611228771268
"ENSG00000067167",3925.36426241123,-1.97802013466566,0.243234467168772,-8.13215395700141,4.21728720679557e-16,4.68298338984385e-14
"ENSG00000067177",20.6165748362997,1.39302953992535,0.395088184359558,3.5258699072043,0.000422094255736743,0.00177282304900214
"ENSG00000067221",194.884036667402,-1.86811173199723,0.28570016789556,-6.5387141553243,6.2049987876515e-11,1.65055497822391e-09
"ENSG00000067225",19253.1800200907,-1.61288156891429,0.189268442542341,-8.52166133587469,1.5728072561054e-17,2.70015824658358e-15
"ENSG00000067334",1474.82791343592,-1.17739821940069,0.211717659680005,-5.56117152050628,2.67969666727251e-08,3.56586866560306e-07
"ENSG00000067369",902.095623042579,1.16029792069844,0.184018207267007,6.30534303062124,2.8755630401197e-10,6.40801174482695e-09
"ENSG00000067715",14.8803118846275,-2.26978411765948,0.902858587620474,-2.51399737321168,0.0119371322998574,0.0312750469241746
"ENSG00000067798",38.4770129462701,2.09208960441335,0.600876730881505,3.48172844261116,0.000498188636547255,0.00204760316123809
"ENSG00000067829",745.800158675179,-1.15473595362161,0.200609445801849,-5.75613949286413,8.60592808601639e-09,1.30489072286228e-07
"ENSG00000067836",268.139892401134,-1.29809988527692,0.315831859032088,-4.11009797825696,3.95491271973232e-05,0.000221942897680462
"ENSG00000068001",329.277020382639,-1.4983420118529,0.287418033236403,-5.21311065621448,1.85700046761136e-07,1.99335364879961e-06
"ENSG00000068024",1455.05115185057,1.04182167735757,0.214645839162142,4.85367748764318,1.21192774291092e-06,1.04133205305434e-05
"ENSG00000068079",1072.60533563322,-1.08310341106163,0.355386937343679,-3.04767366847311,0.00230620221843052,0.00771973633281598
"ENSG00000068400",696.549083779844,1.02027932869993,0.20975421909593,4.86416594191753,1.1494045372117e-06,9.93827415458555e-06
"ENSG00000068438",648.58409229428,-1.05075718196152,0.187507009549655,-5.60382880877451,2.09667797470148e-08,2.86299309552608e-07
"ENSG00000068489",186.372660633146,1.36541767746248,0.317384093669892,4.30209863914173,1.69187957213153e-05,0.000105068056722447
"ENSG00000068650",2645.42550376301,1.43100065635525,0.295885625261633,4.8363304404866,1.32257990052427e-06,1.12492576610759e-05
"ENSG00000068784",913.206344631294,-1.20205232275287,0.267784511169639,-4.48887920179739,7.15988816679528e-06,4.94933196589464e-05
"ENSG00000068976",106.287294065185,1.16420612572291,0.318976697785146,3.64981559407541,0.000262428637744282,0.00116921753203878
"ENSG00000069431",377.748459145951,1.57577933667699,0.258254500229779,6.10165296354937,1.04977108776531e-09,2.00246904497337e-08
"ENSG00000069509",91.9211029169243,-1.03962068241641,0.273009548567664,-3.80800117750733,0.000140094606256179,0.000674777789907682
"ENSG00000069535",17.9893657169287,-1.33956707833476,0.539975708891871,-2.48079136945586,0.0131091075787364,0.0338293277558471
"ENSG00000069812",34.635364064603,1.38191749244269,0.312565498109847,4.42120931708537,9.81500369708866e-06,6.48904285471317e-05
"ENSG00000069869",2076.86731744104,2.33633597816555,0.306240445875448,7.62909017940683,2.36416224290784e-14,1.66737334401838e-12
"ENSG00000069998",695.961092115548,-1.51567257350385,0.199129079760614,-7.611507949145,2.70916235657058e-14,1.85552734106849e-12
"ENSG00000070081",690.407671269955,-1.15009404364769,0.261471453286542,-4.39854534478501,1.08978859045913e-05,7.13090102006792e-05
"ENSG00000070366",785.21537216615,1.13138410381131,0.236752788532744,4.77875724642136,1.76381991817708e-06,1.45195207460035e-05
"ENSG00000070404",84.8187574682193,-1.39546409119496,0.25391958583219,-5.4956930030486,3.89179037442983e-08,4.95720877678923e-07
"ENSG00000070601",85.1079059669403,1.12952181131747,0.252064215450006,4.48108752486325,7.42636459165867e-06,5.11431853109561e-05
"ENSG00000070731",240.591475204606,1.37461353664046,0.397925659261112,3.45444809764947,0.000551420342724641,0.00223471250868139
"ENSG00000070831",15250.4933613559,-1.02345566243061,0.167523449489462,-6.10932777202033,1.00051659736875e-09,1.92398530643608e-08
"ENSG00000070882",955.752986092856,1.42114994475727,0.25507439257558,5.5715116300284,2.52538503273211e-08,3.37948320149459e-07
"ENSG00000070950",452.942792316433,-1.27536164494757,0.222565884676564,-5.73026565504835,1.00273470169743e-08,1.49522068804539e-07
"ENSG00000071054",3791.23352481047,1.07178583117852,0.245056244774885,4.37363198870158,1.22196306951102e-05,7.86559602833994e-05
"ENSG00000071082",3063.90516711377,-1.2935122477912,0.253460482985015,-5.10340796544475,3.33590782781006e-07,3.34295371607924e-06
"ENSG00000071243",589.086798175521,-1.29872674957084,0.17278172279205,-7.51657483548717,5.62299008163479e-14,3.46883986241749e-12
"ENSG00000071282",9.46096161986782,-2.43978401795594,0.933307217040144,-2.61412745279457,0.00894556592521543,0.0244998470632343
"ENSG00000071539",29.4030492311277,1.24538682606102,0.308908886952435,4.03156684272661,5.54062334061111e-05,0.000298354449181277
"ENSG00000071655",649.355739297139,-1.09942004227217,0.286773055396656,-3.83376339437288,0.000126197534014148,0.000616921065960882
"ENSG00000071889",441.910839257239,-1.32872028598402,0.227153348939016,-5.84944176341747,4.93225530389688e-09,7.9204432095501e-08
"ENSG00000072080",5.81666244810017,2.68363145531972,0.923181248103679,2.90693887124788,0.00364984514077936,0.0114681166705162
"ENSG00000072133",21.4945842614547,1.47450001270716,0.541533054065953,2.72282550739291,0.00647262347453166,0.0186309647811307
"ENSG00000072163",51.7028462994956,-1.45580104386644,0.478700573041897,-3.04115166316925,0.00235675086806183,0.00786135931254935
