"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000004809",79.6990011463075,-1.09054990768373,0.445724125070973,-2.44669257583954,0.0144173754138427,0.0448729078040758
"ENSG00000004838",16.1286535313103,1.28637241013388,0.516552359859483,2.4903040041939,0.0127633870649935,0.0408887056989866
"ENSG00000004961",314.351401806641,-0.726026299509843,0.27088564439929,-2.68019481475241,0.00735793240574553,0.0265392909179422
"ENSG00000005022",1963.16337721476,-0.916116518024598,0.204350824598958,-4.48305760362109,7.35810564054532e-06,0.000105196792659711
"ENSG00000005059",1116.19833809257,-0.915027200647171,0.245625170270429,-3.72529899781746,0.000195083849047075,0.00145886458021995
"ENSG00000005102",38.8022216349093,-1.52721605212706,0.39071654795599,-3.90875702633176,9.27722109512469e-05,0.000800313222994414
"ENSG00000005189",46.5179032366155,-1.33197731249725,0.544313656002024,-2.44707678708743,0.0144020152271537,0.0448307127303738
"ENSG00000005194",510.539534103869,-0.802956018316772,0.276264004144385,-2.90648078023628,0.00365519353080915,0.0152603562658232
"ENSG00000005249",1787.83660056192,-1.7803817822355,0.400256342007601,-4.44810386590125,8.66316390324287e-06,0.000120432807288329
"ENSG00000005339",4082.23857359789,1.54990172231613,0.305530073860006,5.07282868339271,3.91945335489637e-07,9.22804820566695e-06
"ENSG00000005379",733.658819702286,1.14302628863428,0.266634709838477,4.28686231183743,1.81214534593082e-05,0.000216737863042188
"ENSG00000005381",416.09993850819,-1.88492094004464,0.419416048417769,-4.49415549823482,6.98465774344196e-06,0.000100960791172938
"ENSG00000005436",245.658645951423,-1.11882620692128,0.33963249323784,-3.29422605079714,0.000986930945056654,0.00534926469500731
"ENSG00000005448",119.552906825129,-1.18567522279072,0.291586297148943,-4.06629267007383,4.7766941995375e-05,0.00046939988612214
"ENSG00000005700",1520.61988348775,-0.608308047984729,0.204194703117584,-2.97905890161332,0.00289135191858737,0.0126362360420135
"ENSG00000005812",2314.91949291769,-0.925203063400875,0.159737960964949,-5.79200496745975,6.95510850159812e-09,3.51459161721001e-07
"ENSG00000005882",311.100884155936,-0.70333618476643,0.238987297734821,-2.94298563744943,0.00325063498718992,0.0138742123693589
"ENSG00000005893",3797.26379792071,0.88994226881455,0.323308677232773,2.75260867240448,0.00591225204525096,0.0223729696117244
"ENSG00000005961",2672.04757243961,-2.52701650877627,0.41827975010767,-6.04145074707965,1.52734633143212e-09,1.10445105763462e-07
"ENSG00000006015",362.379261079846,-1.25660459651171,0.208986340647994,-6.01285515893248,1.82283894724532e-09,1.23948798218207e-07
"ENSG00000006282",392.969740435236,-0.722533785801885,0.242273342293484,-2.98230824308613,0.00286083801400303,0.0125354520098948
"ENSG00000006459",4295.08420448893,0.554798877831221,0.229412868964891,2.41834244231576,0.0155913960836838,0.0476969717524974
"ENSG00000006534",1000.20083866722,-1.0283134580443,0.286143273051045,-3.59370131990089,0.000326013536179773,0.00220579711691638
"ENSG00000006555",240.255621906447,0.593430781436468,0.243241940811048,2.43967294232966,0.0147005643068865,0.0455888025193729
"ENSG00000006634",233.795959017218,-1.25117653931249,0.281628178009764,-4.44265395655513,8.88560104799108e-06,0.000123003236779039
"ENSG00000006704",63.3216733713538,1.68274534721995,0.385976267078874,4.35971195834195,1.30233755276758e-05,0.00016601962009181
"ENSG00000007038",19.0707788582342,-2.37478538461662,0.66966329929549,-3.54623791854053,0.000390773226773418,0.00254396542656212
"ENSG00000007080",190.497556331809,-1.00971007973506,0.248427525132309,-4.06440501791135,4.81551435648538e-05,0.000472467710856115
"ENSG00000007168",4332.75824724469,0.774186540108039,0.166180029389058,4.65872188706577,3.18178722966257e-06,5.29488581685882e-05
"ENSG00000007255",258.461612744397,-1.83100012706554,0.324792155953122,-5.63745180881095,1.7258488002606e-08,7.37251767561496e-07
"ENSG00000007312",1076.47387390127,-1.73315428013576,0.325374194666256,-5.32664946558992,1.00040962587057e-07,3.05555087449559e-06
"ENSG00000007376",285.324498121527,-1.10070638974002,0.219015290492867,-5.02570568138423,5.01584649643505e-07,1.13264283010325e-05
"ENSG00000007392",1263.76629666003,0.776288751880446,0.209839302449534,3.69944401653328,0.000216072294714684,0.0015819974575931
"ENSG00000007402",246.07658575973,1.57899649229176,0.296387481167316,5.32747363712164,9.95882279009559e-08,3.04546435679405e-06
"ENSG00000007520",243.731619831658,-1.27658831932208,0.245820744481292,-5.19316757426564,2.06745935276885e-07,5.52107136719002e-06
"ENSG00000007545",530.65681486036,1.17414340691935,0.293408030614197,4.00174257146775,6.28776881964809e-05,0.000587914661128586
"ENSG00000007944",1430.34772990754,0.677808493550446,0.207439609851238,3.26749791920899,0.00108502664037192,0.00578014406105137
"ENSG00000007968",370.165698317192,-1.29124109549256,0.289963475811569,-4.45311635156308,8.46328620775108e-06,0.00011840980399387
"ENSG00000008018",1019.82804836031,-0.731140101418643,0.191571995745999,-3.81652912562463,0.000135342105635662,0.00109272291614435
"ENSG00000008083",2513.56452984545,0.712133550113029,0.244399777778082,2.91380604592716,0.00357051664165843,0.014967153050904
"ENSG00000008086",657.207457144499,0.698603534695535,0.272569799747015,2.56302618758183,0.0103764221652325,0.0347726927984919
"ENSG00000008282",831.133221221627,-0.530864943722971,0.20097155643048,-2.64149292144537,0.00825415319629802,0.029063129410333
"ENSG00000008294",2888.34451678513,1.08561221301183,0.242189225209118,4.48249591646555,7.37750549316876e-06,0.000105413529638599
"ENSG00000008311",240.46457596809,0.739112192484697,0.204264280737306,3.61841135325677,0.000296416995010289,0.00203972303624296
"ENSG00000008324",286.250448331671,-1.43162444815568,0.224070317811357,-6.38917489000461,1.66783223711439e-10,1.93553721064755e-08
"ENSG00000008382",195.25378476223,-1.26990293784863,0.294994129104615,-4.30484139363424,1.67105413418788e-05,0.000202464658304966
"ENSG00000008394",252.894487414939,-1.3131111423215,0.328186750172839,-4.00110955615958,6.30461574919175e-05,0.000589046812312684
"ENSG00000008438",151.192569091068,-1.49129655295308,0.538494764566469,-2.76937985488808,0.00561631138332515,0.0215416127140126
"ENSG00000008517",5546.64142191132,-1.28780699733369,0.283818725738777,-4.53742787401199,5.69444965533034e-06,8.53377982705383e-05
"ENSG00000008853",382.27956981831,-0.793286534210113,0.278856292363036,-2.84478620685867,0.00444412405270369,0.0178094474852223
"ENSG00000008988",12343.6816026329,-1.13750967176856,0.232161424317572,-4.89964978080324,9.60076361551712e-07,1.9358814680372e-05
"ENSG00000009335",2064.11778002353,0.610161023045242,0.253144353181571,2.41032839712445,0.0159381671256255,0.0485546760295675
"ENSG00000009844",867.574373989989,-1.13708485294667,0.258675811605434,-4.39579118700555,1.10369997056252e-05,0.000146660548733968
"ENSG00000009950",96.7856580972888,1.23335880243588,0.322541593006127,3.82387521231239,0.000131370422634152,0.00106706473114987
"ENSG00000009954",1900.70547801054,0.603607943279144,0.212409632699435,2.84171643069156,0.00448713834012945,0.0179309352442644
"ENSG00000010165",573.786688054065,-0.765714676566403,0.242096881344055,-3.16284403299773,0.00156236010410354,0.00772218824794307
"ENSG00000010256",1681.03624155033,-1.49914495339576,0.263568422512206,-5.68787770214141,1.28627882637724e-08,5.82503901300382e-07
"ENSG00000010278",600.572965851753,-1.37548950846171,0.293776295725784,-4.68209834651061,2.83953183904534e-06,4.82216124196347e-05
"ENSG00000010310",47.6054942420051,1.20768127550995,0.422692150282547,2.85711782133328,0.00427507115949678,0.0172631186271051
"ENSG00000010322",1865.43295733545,0.619068409203371,0.213118791528372,2.90480442744513,0.00367482641260091,0.015316602559947
"ENSG00000010327",2848.18330772623,-1.14839645355243,0.420494350809283,-2.73106273923116,0.00631304523336687,0.0235244200527529
"ENSG00000010379",4.32650318268183,5.70565507332534,1.21724767192263,4.6873411261599,2.76777411392626e-06,4.7358843785571e-05
"ENSG00000010404",4739.74521535714,1.2260867963547,0.315264306078029,3.88907584118083,0.000100626671160388,0.000856480759462364
"ENSG00000010610",4111.42372669911,-0.667763507966924,0.20561537352294,-3.24763414586032,0.00116368794469398,0.00610857763606105
"ENSG00000010810",4487.2844483952,0.742442958731677,0.218904028940756,3.39163679318397,0.000694764721009506,0.00403580385367718
"ENSG00000010818",3505.2301050213,0.717963057317229,0.288351052682484,2.48989227068233,0.0127781820850363,0.0409211745057961
"ENSG00000011009",658.194364400743,-0.696541574821228,0.211282185730374,-3.29673593830629,0.000978154188236067,0.00531211651986131
"ENSG00000011021",428.036220250545,0.558444802446347,0.181413633075641,3.07829567700406,0.00208188239677267,0.00974760078127346
"ENSG00000011028",36.4305415531278,-1.3658919907989,0.501451684821344,-2.7238755639749,0.00645208111236044,0.0239511127076094
"ENSG00000011052",26.2865345909005,-2.61336329125476,0.612193233894276,-4.2688536013877,1.96480165990651e-05,0.000230964060844424
"ENSG00000011105",163.495481264532,-1.6091789842975,0.4773841098188,-3.37082645023166,0.000749430540941008,0.00428526727435035
"ENSG00000011114",1138.20412843472,0.493398500097735,0.194208235271066,2.54056425263879,0.0110673756201702,0.0365949052624913
"ENSG00000011132",493.208000729765,-0.850707751830655,0.269767360221999,-3.15348658611103,0.00161332642756617,0.00792071912364735
"ENSG00000011198",1791.27893918811,1.08568115261403,0.301488114205717,3.60107447510593,0.000316904773688718,0.00215682630261399
"ENSG00000011243",796.107536554074,0.370080944087298,0.153298424778022,2.41412098410783,0.015773223920554,0.0481288528611699
"ENSG00000011422",1445.48959546624,0.805533415183182,0.322667677081514,2.49648003936782,0.0125432727910391,0.0403533706173414
"ENSG00000011426",82.6856920640789,-1.77420945998346,0.620022610628221,-2.86152380505252,0.00421609840628021,0.0171051955902315
"ENSG00000011485",568.605754548417,0.459407618451532,0.179913395293749,2.55349312763202,0.0106648383249515,0.0355107222522079
"ENSG00000011600",8132.49450075546,-1.17001100055559,0.368849094986404,-3.17205875372616,0.00151362381038991,0.0075399148815696
"ENSG00000011638",233.921677142109,-0.973668487637253,0.305198604580407,-3.19027830738569,0.00142135844377661,0.00714906203301113
"ENSG00000012061",688.317001063165,-0.813167549753496,0.216343311048227,-3.75869050821832,0.000170804959921647,0.00131553683815737
"ENSG00000012223",3723.84145600076,-2.10997724584495,0.761449174350298,-2.77100207987654,0.00558840698515682,0.0214577566741265
"ENSG00000012232",1778.48500820618,0.486244601010856,0.173031898039978,2.81014429431105,0.00495192932311796,0.0194003887222437
"ENSG00000013016",555.181765767048,-0.88391942703858,0.345473846970966,-2.55857117633818,0.0105103301873711,0.0350795850608701
"ENSG00000013275",1003.7420973055,-1.0853252430213,0.24833539657635,-4.37040090935093,1.24018624791426e-05,0.000160591200498147
"ENSG00000013293",67.6622636684308,1.38098546280881,0.310330867838922,4.45004221599257,8.58534115140178e-06,0.000119713265118425
"ENSG00000013306",607.237618750971,-1.35568041630933,0.343839866096025,-3.94276682253803,8.05469594161667e-05,0.000716222641274942
"ENSG00000013374",1969.42283500193,0.939834394785488,0.217659001546052,4.31792109726572,1.5750571240973e-05,0.000193187322246212
"ENSG00000013561",650.943739389224,-0.560092970337929,0.208904542373901,-2.68109522164178,0.0073381631743328,0.026486848554045
"ENSG00000013563",476.362696961156,-0.882203927003462,0.258467369837351,-3.41321199483949,0.000642019785773954,0.00378423326550783
"ENSG00000014123",1198.16698918317,-1.22477759194289,0.266449830830622,-4.59665366693913,4.29330366537007e-06,6.74343745038097e-05
"ENSG00000014216",3327.28061683817,-0.85918504959397,0.202030382937769,-4.25275167576464,2.11159690550187e-05,0.00024554968318329
"ENSG00000014257",497.052970134387,0.748511701756967,0.276908786236765,2.70309841709742,0.00686964026782816,0.0251944234162478
"ENSG00000014641",915.673156879784,-0.685221905452728,0.242138951718566,-2.82987062011052,0.00465668309042344,0.0184813280751024
"ENSG00000015133",3453.36943859541,0.957463849901501,0.191979783775806,4.98731601354249,6.1223877502326e-07,1.32475895775703e-05
"ENSG00000015171",1010.29600630605,0.57442078175609,0.221398770089468,2.59450755541218,0.00947265315778511,0.0323946496298285
"ENSG00000015676",1510.3121821939,-0.517905444468884,0.214702772501982,-2.41219728293962,0.015856698920936,0.0483420292547284
"ENSG00000016391",130.29809999983,1.1599081175221,0.214511380936493,5.40721015574226,6.40140167369449e-08,2.13054415544033e-06
"ENSG00000017483",218.163828604992,-1.15915978173215,0.319359575090245,-3.62963841433154,0.000283818510846474,0.00196773447202037
"ENSG00000017797",1779.72746950874,0.841194424996352,0.300679552944976,2.79764425867126,0.00514767740534362,0.0200598049610742
"ENSG00000018510",1420.21136472201,-0.997487455482131,0.237791150002446,-4.19480479181783,2.73106688262842e-05,0.00030150881365856
"ENSG00000018610",564.906037441735,0.699361867826509,0.16118508496648,4.33887457993987,1.43214220693087e-05,0.00017856529362445
"ENSG00000018699",535.066252107495,-0.774659867512885,0.275380405696578,-2.81305369404687,0.00490734560653943,0.0192621450062809
"ENSG00000019144",113.883981586582,0.863234783578625,0.273232169259751,3.15934535057613,0.00158123995256415,0.00778779471090527
"ENSG00000019582",18901.6744862693,-0.750999500773754,0.19699361707095,-3.81230372811151,0.000137677547269416,0.0011073889292178
"ENSG00000020129",296.961790355314,-0.65317398185175,0.231018534579985,-2.82736613769664,0.00469326328204326,0.0186009742895201
"ENSG00000020426",239.083612767433,-1.1664588041131,0.351961969705402,-3.31416148480316,0.000919184047173779,0.00506039720567637
"ENSG00000020633",2609.38092753708,0.890312943659782,0.237020403858069,3.75627131321957,0.000172463720307433,0.00132380148634869
"ENSG00000021300",288.63058524092,-1.19583392672915,0.34086055084435,-3.50827904187484,0.000451015714460346,0.00285467227416322
"ENSG00000021461",5.78613714122396,2.63541013284903,1.05251799342475,2.50390981371613,0.0122829339137842,0.0396646711215096
"ENSG00000021826",155.331871702725,1.10453139587879,0.376890399137309,2.93064349319333,0.00338260730582321,0.0143316944167308
"ENSG00000022840",2843.92827559393,0.562061011783112,0.184416814836529,3.04777529251515,0.00230542250081964,0.0105434200094664
"ENSG00000023191",2175.34817724795,-1.51256564479046,0.247702249299045,-6.10638639362687,1.01912115924471e-09,7.9179344566069e-08
"ENSG00000023445",3740.61005649276,-1.04222116634624,0.234878027370959,-4.43728678247196,9.1099886121074e-06,0.000125619820784367
"ENSG00000023516",3090.01352208492,-0.693359828692401,0.256485372695906,-2.70331138732992,0.006865239835951,0.0251819995280929
"ENSG00000023572",193.201915993743,-0.810544316832038,0.272705497103248,-2.97223314323275,0.00295642090272917,0.0128523407035588
"ENSG00000023697",327.968971253727,-0.571536586276493,0.17676740401938,-3.23326910550676,0.00122382220553195,0.00634682262702033
"ENSG00000024048",6426.99498935812,0.658204455799647,0.243941078389228,2.69821081445507,0.00697132777341153,0.0254734202090767
"ENSG00000024526",19.3882485733955,-2.46666295771093,0.620150376633175,-3.97752392105696,6.96366192441997e-05,0.000637916590880359
"ENSG00000025708",5800.67184146785,-1.22780501617624,0.466869777072053,-2.62986613499882,0.00854184959315939,0.0298227025116035
"ENSG00000025770",511.054329880628,-0.68712231033238,0.19380644868782,-3.54540478392019,0.000392010586297097,0.00254935056147487
"ENSG00000025800",2381.95406414412,-0.540520001418181,0.173455998244025,-3.11617935897353,0.00183210801879255,0.00878791842561935
"ENSG00000026652",813.125169568782,1.28293488081592,0.231755421176054,5.53572759724715,3.09938961820892e-08,1.18531059485202e-06
"ENSG00000026950",4120.40004717475,0.830210465047648,0.229124421970046,3.62340451493287,0.000290750568435393,0.00200552375417745
"ENSG00000027075",4665.09928214805,1.2496407329757,0.259403285859516,4.81736662986013,1.4546525802132e-06,2.76706751715842e-05
"ENSG00000027697",4540.19030108926,-0.700981957547252,0.254087303336858,-2.75882324044315,0.00580099029445521,0.0220324199053996
"ENSG00000027847",200.362205782728,-0.761215839259931,0.239052587146895,-3.18430286969524,0.00145103104947539,0.00727329313549541
"ENSG00000028116",643.163314521122,-1.46344482187019,0.280109919446285,-5.22453765565709,1.74590796870787e-07,4.84991775620279e-06
"ENSG00000028310",791.109447290841,0.576078199466417,0.228082192525046,2.52574825368341,0.0115452179270772,0.0377779952754664
"ENSG00000028839",436.063462010249,-1.03707784043293,0.188049465597924,-5.51492043402209,3.48937785518236e-08,1.31443806417491e-06
"ENSG00000030110",843.795340822861,-1.22151252967345,0.360220349802574,-3.39101477843472,0.000696343461433303,0.00404308527280588
"ENSG00000030582",11078.3869588566,-1.05741350965058,0.327122292671894,-3.23247156595094,0.00122724348648026,0.00636191150143291
"ENSG00000031691",52.0185887761298,-2.38813875840714,0.463546054469684,-5.151891026533,2.57872873679651e-07,6.58237719242658e-06
"ENSG00000032389",423.550712558097,-0.525137536988233,0.205949289886229,-2.54983902725923,0.0107772667765878,0.0358406108346076
"ENSG00000032444",2018.40551333524,-0.637661909162758,0.254543026401355,-2.50512425414992,0.0122408382437392,0.0395775785922856
"ENSG00000033011",460.964700295994,-1.07311741754658,0.268933301935401,-3.9902734612032,6.5997158729476e-05,0.000612018411164578
"ENSG00000033100",1416.96760178897,-0.437683544205034,0.170901257099721,-2.56103174214596,0.01043618205372,0.0349258794211316
"ENSG00000033170",902.745121996883,-0.76780604470035,0.284958354356949,-2.6944500238746,0.00705048989747083,0.0256796483783944
"ENSG00000033327",2988.91158496335,0.997861349893785,0.363116123946801,2.74805023541169,0.00599508229727395,0.022590138841289
"ENSG00000034510",2854.58966009114,-0.925049993684254,0.226604835464136,-4.08221647958018,4.46082152897129e-05,0.00044379729833247
"ENSG00000034533",412.34039942457,-0.7733111728633,0.224912888314538,-3.43826971703744,0.000585444252652092,0.00350815015893862
"ENSG00000034677",2289.35026167195,0.553871784481663,0.200036708026136,2.76885072718402,0.00562544022473126,0.0215639263727277
"ENSG00000034693",197.998279404728,-1.27090082734725,0.237525427881696,-5.35058851880166,8.76686570354939e-08,2.76250716250501e-06
"ENSG00000035499",35.9782381440033,-1.12440745543862,0.431934518943186,-2.60318961816182,0.00923608552185778,0.0317515982085769
"ENSG00000035664",647.134405348931,1.05692981613582,0.410066176154839,2.57746158448514,0.00995289439178556,0.0336619317601105
"ENSG00000035720",154.480440688497,-1.84082812292985,0.308062472120406,-5.97550266431144,2.29381790858359e-09,1.48127015177157e-07
"ENSG00000036530",61.2241688794422,1.33171608614435,0.49302835672585,2.70109430416566,0.00691117392624156,0.0253056857369982
"ENSG00000036828",1102.45994779327,1.24567755579221,0.226329697847482,5.50381840138206,3.71652378070916e-08,1.37824445313887e-06
"ENSG00000037042",44.509947914499,1.16067010617678,0.480725284321193,2.41441451912749,0.0157605206278736,0.0481018983366307
"ENSG00000037241",59.393909490134,-1.13259386726154,0.310970557832998,-3.64212572133526,0.000270395951818588,0.0018915543483719
"ENSG00000037474",1244.08080253684,0.534839245142092,0.186237799066622,2.87180823561369,0.00408130546203781,0.0166534410630533
"ENSG00000038210",514.001427992983,-0.686555453378535,0.216086090922948,-3.17723112323481,0.00148688490311853,0.00742158852867556
"ENSG00000038219",3830.98442015014,0.975836039911987,0.253358540330515,3.85160112873627,0.000117348050788108,0.000972806090859506
"ENSG00000038532",1296.33428665946,0.473228941251998,0.186962891656156,2.53113832943017,0.0113693000720124,0.037369584662926
"ENSG00000038945",183.776242689656,-1.21647671003961,0.40685822360718,-2.98992779168725,0.00279043403369339,0.0122867277712024
"ENSG00000039650",704.119522802346,0.503029101740961,0.203277758009534,2.47458997318028,0.0133389217662341,0.0422722487213076
"ENSG00000040531",228.239089111765,-0.691828608206555,0.227272137187205,-3.04405377961792,0.00233413410307872,0.0106418346610233
"ENSG00000040933",4315.86871544123,0.686791089166922,0.151692734458044,4.52751472653343,5.96814431001473e-06,8.86909765903085e-05
"ENSG00000041353",1177.57367648323,-1.60036169593548,0.347497671698872,-4.6053882551544,4.11697014942288e-06,6.52421126996058e-05
"ENSG00000041357",1893.81331048397,-0.84025404191991,0.235645339133827,-3.56575710348642,0.000362807283519142,0.00239387332347476
"ENSG00000041988",164.376637524998,-0.952229015869483,0.300743077503481,-3.16625414547891,0.00154415816556611,0.0076628463697215
"ENSG00000042493",2839.76076658921,-1.84976291167242,0.350772003636797,-5.27340521049034,1.33915435012549e-07,3.875908667383e-06
"ENSG00000042753",628.867963492945,-1.64264652446888,0.252646433972139,-6.50176018178047,7.93855868332205e-11,1.07851609827734e-08
"ENSG00000042832",84.1774766530121,1.69687480591962,0.504212937989069,3.36539322590014,0.000764346436587244,0.00435353519047699
"ENSG00000043093",1576.89648732187,-0.695455405633377,0.288828595856307,-2.40784816881279,0.0160468530828178,0.0488319291731966
"ENSG00000043462",5231.52346712836,0.845989103294747,0.215443694311689,3.92672946867884,8.61087396981848e-05,0.000754597802609883
"ENSG00000046604",58.4673152265761,1.20593373631738,0.2687687387505,4.4868824474295,7.22729243103016e-06,0.000103684330305985
"ENSG00000046653",4.77877023654338,-3.87325742384662,1.22295534639176,-3.16712906589303,0.00153951974459919,0.00764287937105134
"ENSG00000047578",758.905226670526,0.91477602558957,0.246200530055275,3.71557293310535,0.000202743772725281,0.00150197129841953
"ENSG00000047597",147.036044809545,-1.7170104419246,0.485048980112937,-3.53987022408504,0.000400323834943667,0.00258784482172893
"ENSG00000047648",180.50034964481,-1.45179053284021,0.525060893928683,-2.76499459325074,0.00569237393001709,0.0217427870099992
"ENSG00000047849",1849.84686808201,0.639852726104799,0.249444147561526,2.56511420436103,0.0103141850418873,0.0346014395508573
"ENSG00000048052",1123.59452684034,-0.771431871159331,0.280669243192425,-2.74854438051284,0.00598605305123659,0.0225686721042873
"ENSG00000048140",673.416080229618,-1.0440459883593,0.227134567060342,-4.59659664256183,4.29447830496261e-06,6.74343745038097e-05
"ENSG00000048162",107.319414910574,-0.907145121143774,0.239617804492706,-3.78580015397557,0.000153214773051731,0.00120354682073054
"ENSG00000048342",183.81840642557,1.1918698766336,0.210460663794856,5.66314794956347,1.48620910902223e-08,6.51677793095428e-07
"ENSG00000048462",62.2352663808629,-2.41168929955839,0.559121345437285,-4.31335580234774,1.60795029020844e-05,0.00019635000056563
"ENSG00000048707",5626.06920388211,0.748921804831011,0.199085527404331,3.76180938210539,0.000168688591883704,0.00130165604326898
"ENSG00000048740",9365.31804274433,0.809102563154131,0.182047168717835,4.44446661188236,8.81101894488042e-06,0.000122174876189413
"ENSG00000049130",13.1707797598561,-2.209154308232,0.712434495756848,-3.10085252944571,0.00192964366222183,0.00916249059017556
"ENSG00000049167",363.620040372338,-0.676221763492198,0.266192610884641,-2.54034761237325,0.0110742341197728,0.0365981136097024
"ENSG00000049192",151.677800124125,-1.70000428994492,0.402383259980806,-4.2248385035352,2.39112188467423e-05,0.000271824747584686
"ENSG00000049323",1044.46695220325,-2.41992212522067,0.460385879341075,-5.25629093725501,1.46989695419292e-07,4.20052621553383e-06
"ENSG00000049449",288.676581969407,-0.679088073064824,0.272839600290947,-2.48896447707982,0.0128115765883963,0.0410038183616492
"ENSG00000049618",4393.85671201061,0.551849180035287,0.212573037728556,2.59604503907014,0.00943037028719669,0.0322678043050212
"ENSG00000049656",1446.67046157526,-0.411839389872762,0.147062670796969,-2.80043458779107,0.00510338492803663,0.0198996794355155
"ENSG00000050030",45.9581292265709,-1.33514637640267,0.381913426317004,-3.49593987642226,0.000472395127313738,0.00296720756964247
"ENSG00000050438",620.019957507061,1.50415763921171,0.291676395628917,5.15693988870242,2.5101834255525e-07,6.45379320848875e-06
"ENSG00000050555",13.451410546587,-2.12376941570164,0.750081597229382,-2.83138451009374,0.00463469676087835,0.018407645904043
"ENSG00000050628",28.1248439952913,-2.07913862758895,0.600567956827806,-3.46195397864871,0.000536268846491842,0.00327263526300446
"ENSG00000051128",276.331495006408,-1.44836669618606,0.360811414511588,-4.01419311566581,5.96494955258603e-05,0.000563238039409016
"ENSG00000051523",4810.3193371908,-1.52224954271585,0.311176670994983,-4.89191409448684,9.98600317960469e-07,2.00219363751074e-05
"ENSG00000051620",1317.07825890416,-0.487546602374463,0.196994544068604,-2.47492439285361,0.0133264384403445,0.0422442831191947
"ENSG00000051825",1671.80270880914,-0.886074927617727,0.283216467996781,-3.1286137203992,0.00175633032759145,0.00848210656654595
"ENSG00000052802",263.771483219047,-1.26649450071649,0.212485962821318,-5.96036784689397,2.51670762793225e-09,1.56425962614129e-07
"ENSG00000052841",2437.14847320399,0.540500923513262,0.215816303391484,2.50444899212646,0.0122642287805852,0.0396145583919591
"ENSG00000053254",4534.21133475679,1.08583560911203,0.229276922417426,4.73591322520955,2.18070885670893e-06,3.8643466568423e-05
"ENSG00000053328",2.2509129361055,4.13363384748408,1.38063538349617,2.99400833623177,0.00275338421561208,0.0121524300316967
"ENSG00000053371",456.563124477864,-1.86930328304049,0.295287247365092,-6.33045720640042,2.44435806714283e-10,2.51122439112831e-08
"ENSG00000053372",297.733817944814,-0.911368811778449,0.262099810609558,-3.47718225991429,0.000506713241082316,0.00312758306846786
"ENSG00000053501",184.837077143351,-1.09896763916079,0.280221485545723,-3.92178221816428,8.78964195726059e-05,0.000767034322012681
"ENSG00000053770",1742.85250439745,-0.815662848057435,0.223219984495455,-3.65407626875828,0.00025810954123646,0.00182042707926441
"ENSG00000054116",726.075445510125,-0.785873623819839,0.215015935814283,-3.65495525177551,0.000257226839658214,0.00181681070669958
"ENSG00000054118",3816.93743235571,0.521365568912544,0.165328093314271,3.15352072633828,0.00161313772960542,0.00792071912364735
