"","SRR8207881","SRR8207882","SRR8207883","SRR8207884","SRR8207885","SRR8207886","SRR8207887","SRR8207888","SRR8207889","SRR8207890"
"DEPDC1B",5.22415722366588,6.56851023723038,6.04661020251067,6.41481058212384,5.34425716335506,5.43125329537196,5.22167472409978,4.97604839103376,5.31786309894767,5.13305990525294
"DAPK2",8.29239831364112,7.00513644572938,9.53825354727569,8.90337082899194,9.02360035866826,10.3962040157392,10.027319765575,9.71231767154267,8.90948477465732,9.5336237132653
"STAP1",7.9739937871974,7.62319589135656,8.39267258681985,8.28357803654045,7.6010627003359,5.51912308258937,6.36876258267098,6.69401766417094,6.60761890165642,6.42530057019148
"CYP46A1",6.55723577590052,4.59282094524257,4.48229783011827,5.8211278068335,5.73030275426654,6.66718642806646,6.8944796983768,6.66189129810237,6.51081478454484,6.69085027471864
"CASR",9.78161030739958,8.93578046249496,9.16916672722481,9.2045585678737,9.6759318227398,10.2746228496976,10.4546771369084,10.6187166346499,10.8124292416259,10.8334010543797
"TUBG2",5.2999581003267,4.60050104282044,5.66627128098771,4.50514380168028,6.21958923440408,5.97093947278074,6.53604963607306,6.0996919285028,6.56575322639406,6.0663739797234
"RPL26L1",6.71158794912638,6.96062939246915,6.74493665660164,6.19304996016346,6.28472452530973,5.96288280600359,5.75728098387472,5.57323221172446,5.8921639415748,5.29588204768399
"MSR1",8.19988290702664,7.39256519966588,7.49828907904801,8.31172035133149,8.66529771348234,6.99267039782237,6.7590250907187,7.20832733008725,5.52440778304653,7.67056933751381
"RAB27B",11.0215494724891,10.4382833097736,11.1599820723597,11.1862194395582,9.73461244007586,8.76946392369438,8.64897280718527,9.48468369767826,10.0044517809838,8.72770482130601
"CAPG",11.5525972051177,12.9114846063495,11.0496160829957,12.6692907339842,11.5370444053772,10.8011038485586,10.024626397803,9.93270718957441,10.2208205567164,10.2926346915603
"AP2S1",9.51367024984281,10.3815902824273,9.48973505518648,10.2748954349312,9.68593397476895,8.72002098869618,8.22564506198992,8.25058491058192,8.31583287756827,8.04154275290499
"TG",5.38503314667087,6.10676244209212,4.82408550302876,5.82159252609525,6.34842386089969,7.45389603445281,8.00064957636787,7.26133172708176,5.62873077430571,6.44128638907291
"DSG2",5.82545661491343,5.56180928517403,5.85911152867702,5.4965462291357,5.53578087137979,6.7226419070923,6.60392936904496,6.61421453435434,6.79063826678213,6.24978161878982
"GPM6B",4.20711687719058,3.0627542887002,5.24564966449922,4.61118952950875,4.27514324318337,3.52921716937515,3.0627542887002,3.53230484868038,3.43650192446256,3.0627542887002
"XK",7.74234510768517,6.23058772966992,9.09798421915746,7.26276125077639,7.7690565949222,6.28673187138234,5.39747031467058,6.82721254039146,6.59479794104547,6.51294477625589
"ARHGAP6",7.64991654812593,6.4332477137157,9.35725992062842,7.92634825371674,7.758020347344,5.79270284779395,6.0189320632232,7.80224293193536,6.61303704448617,6.93171599002947
"TSPAN17",9.70923042127397,10.4011700547364,9.34661476257625,9.95835024235237,9.61188208025623,8.85095728587098,8.82753136433324,8.93938036492274,8.8999144879217,8.63554592982316
"CC2D2A",7.22985392637987,6.59518449999707,6.89307245315489,7.12897208630687,7.08872699453805,8.15445702027698,8.16419785415651,7.91017437344685,7.99146332020001,8.19308033790168
"TNFRSF17",5.13635726789559,7.51544455122636,7.29241499463648,7.46856167993061,5.65939338881446,4.37804737852197,5.29908345864401,4.81062360362056,5.44584186938188,5.30438717515291
"KITLG",5.06803147753265,5.06167625624807,5.91512832749908,4.9839902016274,4.22232185141077,3.60520756375067,4.80306728616812,4.19487994426761,3.98533799766037,3.84819890984442
"ADAMTS6",7.66233495939956,8.47531779057587,8.5135839981655,7.59857060585211,6.92442850497983,5.97558874077453,6.26604846560363,7.22849432207039,6.5769314030146,5.73201419575338
"LTBP1",10.5565264722239,9.51013207504151,11.9921322087806,10.8452115390051,9.52036974223164,7.8622380228864,7.71057473925043,9.33486368005287,8.50857197478454,8.10459028011313
"NEXMIF",6.67002210210579,5.46730333502567,6.33236413572434,6.3972216824933,6.60803083754355,5.00553641585025,5.36257536711914,5.34598195589312,5.81038493489863,5.11402810991924
"SLC4A8",8.75732603318789,7.67530451988483,8.00136796632757,8.8346341819671,8.44868239296685,10.2163881147869,9.53025699014923,9.9129423582246,10.1752638516305,9.26919903657789
"LAMC3",4.81684058962819,6.12781246866207,5.54391386716669,4.32919189539918,4.03083792826021,4.3602978243904,4.3810861493883,3.68374540848895,4.10724785926603,3.95388357065189
"PTGER3",5.50066803689596,5.72107717342102,7.03085770472553,5.35858699272428,5.02851393252794,3.90177858527078,4.48427454114362,4.67274704899137,4.70912248031686,5.10625028362984
"HOMER3",8.81321904790815,9.32586106181878,7.18865433435412,8.83140707830166,8.68521910432657,7.6460414183242,7.02900484708075,7.78066556880893,6.97172220196433,7.19176816482086
"CYBA",12.084578631635,13.3458659466572,12.3175670620004,13.4054021566567,12.3036013178179,11.8642790930112,11.2110107452907,11.1752118612068,10.9615696595073,11.0362907808175
"MSMO1",8.60954202746439,8.65511501011576,8.2829600818266,8.97224226629651,8.40442155721387,7.2279900627442,7.20224702128558,7.53480896731818,7.53762954988506,7.54800381091457
"FOXN3",12.0081558242562,11.0840622001954,11.0540131578125,11.3922299456154,11.7737730222093,12.7656473235507,12.7170639322518,12.3454667500077,12.4961554673107,12.6038884870835
"METTL24",3.53550782391317,3.0627542887002,3.0627542887002,3.0627542887002,3.0627542887002,4.06139850596738,3.79011962660126,4.17695095952605,4.31597782002395,3.95778624871106
"AKR7A2",9.18380820759245,10.249647444254,9.21049729479155,9.70401498535722,8.78793654399148,7.87364499617909,7.59819989175692,7.89710277741688,7.90475838390946,7.2915938361572
"USE1",7.57390728037952,8.73829987204195,8.17064202119051,7.92651705710234,7.5923936409985,7.18566940573108,6.7635346506067,7.03228065727598,7.17309594152165,7.12891854385202
"PHPT1",8.13247770816749,9.53916301299147,8.6969031917791,8.58875718740481,7.35065237969124,7.04307287383125,6.22156901265471,6.68809740750234,6.53920500421012,6.32279727012245
"ENTPD2",3.66413053468544,3.0627542887002,3.0627542887002,3.80494647322831,4.07434551978066,4.1658043109651,5.17999862598767,4.51523615973696,4.04004149421789,4.32437393077545
"PTPRN",3.87079982778675,4.54722124558507,4.48810616828525,5.09703283750797,4.02399670595629,3.92065566841905,3.0627542887002,4.08214294251614,3.67354045412159,3.45708592603437
"PLEKHH1",6.88368561473591,6.66712439758278,6.77596445919171,6.53158907688593,6.88133408291296,8.07220281332309,8.02974793510995,7.52139378894401,7.72407348641173,7.7547454796421
"FAM114A2",9.56913853165656,10.7889364937576,9.7049039892144,10.1141855740594,8.83092196078757,8.67073976291571,8.76916599920443,8.95337772609067,8.69000217268284,8.39939366645685
"MRPL43",8.40235777435722,9.15194065991477,9.09202742656337,8.74561812012942,8.65066022371304,7.64180098955752,7.51608163463174,7.75987226661312,7.47801471271833,7.26848576051538
"HPF1",7.81583041904457,8.21434860212532,7.34863872323242,7.36999097045047,8.13656696808134,5.46287392336316,6.04676799572528,6.49016403941634,6.66056241653023,6.49419341664856
"TMCC3",9.17976918368796,8.5950524041807,9.33859059526825,9.09389287500299,10.2790027858365,10.2494403582525,12.0608223703586,11.0123044836964,9.91738792467329,10.7491629169119
"ATP2B4",12.3048352064797,11.508191062947,11.9232417165365,11.6905400102688,12.3955119139842,12.9686775542574,13.3415436946771,12.9721041997131,13.2968416789341,12.9516441553446
"RIOK2",9.0631782146266,10.136323166135,9.33877115351232,9.41308311318951,8.76164665086981,7.97676496880657,7.89022488702194,8.48345581020999,8.76751314864906,8.46350848848154
"NDC1",9.59404842230502,9.86595283973458,9.66022169102788,9.34265881180982,9.03437489923601,8.06296578345193,8.44327543328932,8.77622552573672,8.54163917852269,8.68545841093661
"WNK1",12.3578315099182,11.2697576483808,11.8680037926699,11.7567606868989,13.0366221870071,13.4707039300193,13.6465900867311,13.686511408234,13.3176225753236,13.827472639883
"GNA15",9.34301489706059,10.0935953865737,8.91480655393013,10.1986203004071,9.52356780209991,8.70448799148868,8.02534300247978,8.11028031316046,8.13705667870409,8.21149734671304
"NCKAP1",9.39546206666216,9.85059682102618,9.45730070221103,9.08833587608614,8.18516517045543,6.21353928065169,7.67763214383246,7.88642068591532,8.63715722781335,8.0945422633824
"CDH3",6.51563702598612,5.48799901989317,5.32359923105338,5.85137068155455,5.74166695697962,6.66916489145142,7.27122816228553,6.64019098737884,6.68284779227019,7.21401123871109
"MRPS24",8.63871940213483,9.36645601676985,8.92403242419003,9.01309380131763,8.65565352871662,7.47775195762641,7.26117275485186,7.72162205013266,7.78629913354707,7.09131153671963
"RPL18",13.6675771960643,14.9266186711473,14.5947368584467,14.0810772321074,13.6329648623932,12.381052709261,12.3877970801564,12.5623377620858,12.5349159637154,12.0675984400488
"ISOC2",7.41908354637575,8.75565246388512,7.85603457504856,8.04295719403529,6.79105572645658,6.15360626458726,5.65786525898534,6.1782397392265,6.2066774381709,5.69685121997596
"ATP2C2",5.0038190829752,3.0627542887002,4.89402041124231,3.65817824896421,4.65096382648167,3.46667792713535,3.46719872396167,3.0627542887002,3.45769748432943,3.5254397753863
"HIPK2",11.056196299533,10.6816427861296,10.7136004237686,10.9192737478383,11.2943739117064,12.2465263009082,11.8259482213862,12.1472025154271,12.0238711878576,11.7568549538517
"RFXANK",8.3709370232435,9.06336210698969,9.2161820854554,9.2235082637978,8.45135700742329,7.66741300693321,7.69474404294866,7.97819481679453,7.96649497676671,7.60394615548656
"TMEM161A",6.96021645004132,7.58446262506825,7.93043821089827,7.44912722931886,6.74208441227366,6.94542592706936,6.48418314333207,6.33494542523981,6.31293106597161,6.38243935418071
"LPAR2",7.8644911463876,7.08557810029913,8.46697161475613,8.36280862151298,9.3054018504215,10.410233542964,10.0011610326377,9.19939945073469,8.30942065963996,9.61249447886211
"BCAS1",4.87181370856891,3.0627542887002,5.42911673964196,4.61045031058347,5.33985057452288,6.12239479903279,6.23650360755341,6.15875170546669,6.03308457181599,6.63092813143793
"PMS1",9.59334063909645,10.6325768046591,9.21682741913279,8.9470054388358,7.59722608891883,8.05651045220738,8.03573298090054,7.96919675045317,8.32728651585344,7.91075893530817
"CALCRL",7.50561391605352,8.52697954664814,6.77764142003727,7.72137688589189,7.15152041064637,6.71148274396228,6.36889524932955,5.79132644711385,6.81362154005688,7.42395434516665
"NTHL1",6.60310845306348,7.76794056535033,6.7108030240922,7.07620402316612,6.10327994953072,5.60283462705226,5.92670576768071,5.72229568129212,5.65117977239167,5.34102242308333
"WDR18",8.20888156140291,9.11380380091943,8.47616429304625,8.83242794744445,7.70594119715148,6.87883539175292,6.94520236185608,6.75758802210377,7.06907890895185,6.614839695623
"MCM10",5.62849508366466,4.45812821177458,5.77069877838348,7.16498203693477,4.62432110827855,4.75889218116954,4.3146230595411,4.22714530844053,4.36615029474179,5.33940819248513
"ZC3H15",10.7206453072886,10.7859942254631,10.2155241915135,10.6010697900234,9.81346868210605,8.85580669533681,9.25349139563907,9.57503600670689,9.44939943300799,9.46290497839005
"COL17A1",5.16372230524444,5.24880010860662,6.4582584296288,3.92519567644679,6.22768425354257,4.71833886687964,4.97120760224914,4.26075604380148,5.00027507983197,4.14610649886769
"ME1",6.58121519411153,6.91386427405335,5.43311552032352,7.28856983733258,6.43323903041717,5.83239956978426,5.4762806303398,6.28084705322169,5.46639601240207,5.83883313693526
"TIE1",5.50127670235596,5.43217890098638,5.25550348287238,5.41666567427285,5.68357557158461,6.13300681709616,6.15178252817322,6.5921201319848,6.22358156160977,5.90843657685872
"ASPM",8.10572039401543,8.76350105164136,8.90593825862853,9.09666341796435,7.32058032506788,5.99445775735638,6.17959074432231,6.4250560384674,6.07441935713712,6.18739855976775
"POLR1H",8.02415041232058,9.64351017577231,8.34668324736833,9.12462732838162,8.23913189265676,7.74960122299371,7.23103116662964,7.76627146875443,7.28512212244413,7.51951700406621
"LRRC40",9.46911602506849,10.4057003561764,9.28896341575309,9.80467088366585,8.64704692499885,6.70711749758045,6.76478598739162,7.42764091749886,7.69454026362068,7.44294589793833
"EML1",4.12462225220365,3.0627542887002,3.87887852365661,4.79831460072613,4.00352699045915,4.89497716440992,5.23390678582277,4.71606095016953,5.09740596873653,4.82010698888349
"TRMT11",9.01035445051009,9.68120776965339,8.73896262319643,8.93763073185667,8.1824200599096,7.09426166876229,7.06128702674071,7.71086847828874,8.16987996877694,7.84926551209738
"TRAM1",11.9269403599575,12.6445340310734,12.2489380634014,12.5945415614169,12.2225951796976,9.49008520620005,9.86486872462043,10.4622185613673,10.4752530550509,10.889547006477
"PHKA1",5.16653672131428,4.87211478924819,4.88416221606843,5.12443044724758,4.80369442340998,5.60081855144246,5.81311050118339,5.80297231532878,5.24987380554074,5.68250327773469
"STOML1",7.55249065544701,8.82898740123828,7.92875235314878,8.37400294294293,7.33468043132019,6.60520628746906,6.51364704192547,6.57367172575334,6.34511090809468,6.47684984859067
"PKM",14.1499270329638,14.7952919626593,13.98913739439,14.7133345950037,13.8874325802879,13.1828038711516,12.7491434874918,12.9041606273307,12.8031081153666,12.7485569069807
"TP53BP1",9.77467561936322,8.83992738332553,9.52387082150144,9.06110885082232,9.66576782209986,10.327384912878,10.3619439538652,10.6813142637495,10.3911253787288,10.4297959488375
"NAV3",5.8791164091256,3.0627542887002,5.17522661553797,5.22214959282331,5.31017898706836,5.56925777233085,6.49910307165124,6.49585932099889,6.52880099284602,6.66796951514387
"IDH3G",9.36641860093251,10.2618255477146,9.17206718354355,9.95258137416905,9.33440856869411,8.83055927707717,8.44120302578198,8.70377426881047,8.74493355902308,8.59633265216017
"HYAL2",8.14414491333451,8.86709105825857,7.57264370610667,8.90969391983008,8.29273357835883,8.04658102232707,7.22314916933798,7.05141833197251,6.85775153082689,7.16052843303443
"IFI35",9.24604070521771,10.2335734484762,9.72132819399,11.3092871919754,9.38769022576195,10.0951758602734,8.33595379993135,8.68148872043603,8.36978156745924,9.40331148917579
